#Date/Time of Update: 2018-05-09 10:16:09 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#High School,#College,#Twitter,#Roster Status,#Draft,#Contract,#Shoots,#Team ID,#Team Abbr.,#Team City,#Team Name,#Official Image URL
,9546,McCallum,Ray,5,PG,,,1991-06-12,26,"Madison, WI",USA,N,Detroit County Day School,University of Detroit Mercy,RayMac3,UFA,2013 by SAC with pick 6 in round 2 (36 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203492.png
,10112,McCaw,Patrick,,SG,"6'7""",185,1995-10-25,22,"St. Louis, MO",USA,N,Montrose Christian,"University of Nevada, Las Vegas",PMcCaw0,ASSIGNED_ROSTER,,,R,101,GSW,Golden State,Warriors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627775.png
,9447,McCollum,CJ,3,SG,"6'3""",190,1991-09-19,26,"Canton, OH",USA,N,Glen Oak,Lehigh University,CJMcCollum,ASSIGNED_ROSTER,2013 by POR with pick 10 in round 1 (10 overall),,R,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png
,9423,McConnell,TJ,12,PG,"6'2""",190,1992-03-25,26,"Pittsburgh, PA",USA,N,Chartiers Valley,University of Arizona,TJMcConnell,ASSIGNED_ROSTER,,,R,85,PHI,Philadelphia,76ers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png
,13821,McCree,Erik,,SF,"6'8""",225,1993-12-20,24,"Orlando, FL",USA,N,,,,ASSIGNED_ROSTER,,,null,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628571.png
,9117,McCullough,Chris,1,PF,"6'9""",215,1995-02-05,23,"Bronx, NY",USA,N,IMG Academy,Syracuse University,,ASSIGNED_ROSTER,2015 by BRO with pick 29 in round 1 (29 overall),,R,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626191.png
,9242,McDaniels,KJ,32,SF,"6'6""",205,1993-02-09,25,"Mobile, AL",USA,N,Central Park Christian School,Clemson University,KJMcDaniels,ASSIGNED_MINORS,2014 by PHI with pick 2 in round 2 (32 overall),,R,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203909.png
,9148,McDermott,Doug,20,SF,"6'8""",219,1992-01-02,26,"Grand Forks, ND",USA,N,Ames,Creighton University,dougmcdermott,ASSIGNED_ROSTER,2014 by DEN with pick 11 in round 1 (11 overall),,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png
,9393,McGary,Mitch,33,PF,"6'10""",255,1992-06-06,25,"Chesterton, IN",USA,N,Brewster Academy,University of Michigan,mitchmcgary,UFA,2014 by OKL with pick 21 in round 1 (21 overall),,L,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203956.png
,9173,McGee,JaVale,1,C,"7'0""",270,1988-01-19,30,"Flint, MI",USA,N,Hales Franciscan,"University of Nevada, Reno",JaValeMcGee34,ASSIGNED_ROSTER,2008 by WAS with pick 18 in round 1 (18 overall),,R,101,GSW,Golden State,Warriors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201580.png
,9663,McGruder,Rodney,17,SG,"6'4""",200,1991-07-29,26,"Landover, MD",USA,N,Arlington Country Day,Kansas State University,,ASSIGNED_ROSTER,,,R,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203585.png
,13839,McKinney-Jones,Trey,10,G,"6'5""",214,1990-08-25,27,"Milwaukee, WI",USA,N,,,,ASSIGNED_MINORS,,,null,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203590.png
,13865,McKinnie,Alfonso,34,PF,"6'8""",215,1992-09-17,25,"Chicago, IL",USA,N,John Marshall,University of Wisconsin-Green Bay,,ASSIGNED_ROSTER,,,R,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628035.png
,9458,McLemore,Ben,23,SG,"6'5""",195,1993-02-11,25,"St. Louis, MO",USA,N,Christian Life Center,University of Kansas,BenMcLemore,ASSIGNED_ROSTER,2013 by SAC with pick 7 in round 1 (7 overall),,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203463.png
,13897,McMillan,Nate,,C,,,2018-01-26,0,"Raleigh, NC",USA,N,Enloe,North Carolina State University,,ASSIGNED_OTHER,,,null,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1778.png
,9170,McRae,Jordan,12,PG,,,1991-03-28,27,"Savannah, GA",USA,N,Liberty County,University of Tennessee,JordyMac52,UFA,2014 by SAS with pick 28 in round 2 (58 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203895.png
,9309,McRoberts,Josh,13,PF,"6'10""",240,1987-02-28,31,"Indianapolis, IN",USA,N,Carmel,Duke University,,ASSIGNED_ROSTER,2007 by POR with pick 7 in round 2 (37 overall),,L,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201177.png
,9206,Meeks,Jodie,20,SG,"6'4""",210,1987-08-21,30,"Norcross, GA",USA,N,Norcross,University of Kentucky,Jmeeks20,ASSIGNED_ROSTER,,,R,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201975.png
,9185,Mejri,Salah,50,C,"7'2""",235,1986-06-15,31,Jendouba,Tunisia,N,,,50Mejri,ASSIGNED_ROSTER,,,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626257.png
,9110,Mickey,Jordan,25,PF,"6'8""",235,1994-07-09,23,"Dallas, TX",USA,N,Prime Prep Academy,Louisiana State University,Jmickey_02,ASSIGNED_ROSTER,2015 by BOS with pick 3 in round 2 (33 overall),,R,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626175.png
,9334,Middleton,Khris,22,SG,,,1991-08-12,26,"Charleston, SC",USA,N,Porter-Gaud,Texas A&M University,Khris22m,ASSIGNED_ROSTER,2012 by DET with pick 9 in round 2 (39 overall),,R,90,MIL,Milwaukee,Bucks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png
,9247,Miles,CJ,0,SF,"6'6""",225,1987-03-18,31,"Dallas, TX",USA,N,Skyline,,masfresco,ASSIGNED_ROSTER,2005 by UTA with pick 4 in round 2 (34 overall),,L,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101139.png
,11924,Miller,Darius,21,SF,"6'8""",225,1990-03-21,28,"Maysville, KY",USA,N,Mason County,University of Kentucky,,ASSIGNED_ROSTER,,,R,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203121.png
,13866,Miller,Malcolm,13,F,"6'7""",210,1993-03-04,25,"Gaithersburg, MD",USA,N,Gaithersburg,College of the Holy Cross,,ASSIGNED_ROSTER,,,null,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626259.png
,9199,Miller,Mike,3,SF,"6'8""",218,1980-02-19,38,"Mitchell, SD",USA,N,Mitchell,University of Florida,MikeMiller_13,UFA,2000 by ORL with pick 5 in round 1 (5 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2034.png
,9474,Mills,Patty,8,PG,"6'0""",185,1988-08-11,29,Canberra,Australia,N,Marist College Canberra,Saint Mary's College of California,Patty_Mills,ASSIGNED_ROSTER,2009 by POR with pick 25 in round 2 (55 overall),,R,106,SAS,San Antonio,Spurs,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png
,9093,Millsap,Paul,4,PF,"6'8""",246,1985-02-10,33,"Monroe, LA",USA,N,Grambling,Louisiana Tech University,Paulmillsap4,ASSIGNED_ROSTER,2006 by UTA with pick 17 in round 2 (47 overall),,R,99,DEN,Denver,Nuggets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200794.png
,9146,Mirotic,Nikola,44,PF,"6'10""",238,1991-02-10,27,Podgorica,Montenegro,N,,,threekola,ASSIGNED_ROSTER,2011 by HOU with pick 23 in round 1 (23 overall),,R,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202703.png
,13741,Mitchell,Donovan,45,SG,"6'3""",215,1996-09-07,21,"Elmsford, NY",USA,N,Brewster Academy,University of Louisville,spidadmitchell,ASSIGNED_ROSTER,2017 by DEN with pick 13 in round 1 (13 overall),,R,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png
,13846,Mitrou-Long,Naz,30,G,,,1993-08-03,24,Mississauga,Canada,N,St. Martin,Iowa State University,NazzyJML,ASSIGNED_MINORS,,,R,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628513.png
,13739,Monk,Malik,1,SG,"6'3""",200,1998-02-04,20,"Jonesboro, AR",USA,Y,Bentonville,University of Kentucky,AhmadMonk,ASSIGNED_ROSTER,2017 by CHA with pick 11 in round 1 (11 overall),,R,93,CHA,Charlotte,Hornets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628370.png
,9335,Monroe,Greg,14,C,"6'11""",265,1990-06-03,27,"New Orleans, LA",USA,N,Helen Cox,Georgetown University,M10OSE,ASSIGNED_ROSTER,2010 by DET with pick 7 in round 1 (7 overall),,L,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202328.png
,9455,Montero,Luis,44,SG,"6'7""",190,1993-04-05,25,Santo Domingo,Dominican Republic,N,Wilbraham & Monson,Westchester CC,,ASSIGNED_MINORS,,,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626242.png
,9147,Moore,E'Twaun,55,SG,"6'4""",191,1989-02-25,29,"East Chicago, IN",USA,N,East Chicago,Purdue University,ETwaun55,ASSIGNED_ROSTER,2011 by BOS with pick 25 in round 2 (55 overall),,R,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202734.png
,13831,Moore,Ben,26,F,"6'8""",220,1995-05-11,23,"Bolingbrook, IL",USA,N,Bolingbrook,Southern Methodist University,JaminTheFiend,ASSIGNED_ROSTER,,,null,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628500.png
,9471,Moreland,Eric,24,PF,"6'10""",238,1991-12-24,26,"Houston, TX",USA,N,Ocean Academy,Oregon State University,,ASSIGNED_ROSTER,,,R,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203961.png
,13791,Morris,Monte,11,PG,"6'3""",175,1995-06-27,22,"Grand Rapids, MI",USA,Y,Flint Beecher,Iowa State University,MonteMorris11,ASSIGNED_ROSTER,2017 by DEN with pick 21 in round 2 (51 overall),,R,99,DEN,Denver,Nuggets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png
,14123,Morris,Jaylen,,C,,,2018-02-28,0,,,N,,,,ASSIGNED_ROSTER,,,null,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628537.png
,9520,Morris,Markieff,5,PF,"6'10""",245,1989-09-02,28,"Philadelphia, PA",USA,N,APEX Academy,University of Kansas,Keefmorris,ASSIGNED_ROSTER,2011 by PHX with pick 13 in round 1 (13 overall),,R,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png
,9207,Morris,Marcus,13,SF,"6'9""",235,1989-09-02,28,"Philadelphia, PA",USA,N,APEX Academy,University of Kansas,MookMorris2,ASSIGNED_ROSTER,2011 by HOU with pick 14 in round 1 (14 overall),,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png
,9392,Morrow,Anthony,2,SG,"6'5""",210,1985-09-27,32,"Charlotte, NC",USA,N,Charlotte Latin,Georgia Institute of Technology,MrAnthonyMorrow,ASSIGNED_ROSTER,,,R,89,CHI,Chicago,Bulls,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201627.png
,9234,Motiejunas,Donatas,20,PF,"7'0""",222,1990-09-20,27,Kaunas,Lithuania,N,,,DonatasMot,UFA,2011 by MIN with pick 20 in round 1 (20 overall),,L,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202700.png
,13818,Motley,Johnathan,6,PF,"6'10""",230,1995-05-04,23,"Houston, TX",USA,Y,North Shore,Baylor University,,ASSIGNED_MINORS,,,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628405.png
,9160,Mozgov,Timofey,20,C,"7'1""",275,1986-07-16,31,St. Petersburg,Russia,N,,,,ASSIGNED_ROSTER,,,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202389.png
,9194,Mudiay,Emmanuel,0,PG,"6'5""",200,1996-03-04,22,Kinshasa,Democratic Republic of the Congo,N,Prime Prep Academy,,emmanuelmudiay,ASSIGNED_ROSTER,2015 by DEN with pick 7 in round 1 (7 overall),,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626144.png
,9339,Muhammad,Shabazz,15,SF,"6'6""",221,1992-11-12,25,"Los Angeles, CA",USA,N,Bishop Gorman,"University of California, Los Angeles",ShabazzMuhammad,ASSIGNED_ROSTER,2013 by UTA with pick 14 in round 1 (14 overall),,L,90,MIL,Milwaukee,Bucks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203498.png
,9306,Munford,Xavier,9,SG,"6'4""",173,1992-05-30,25,"Hillside, NJ",USA,N,St. Benedict's Prep,University of Rhode Island,xaviermunford,ASSIGNED_ROSTER,,,null,90,MIL,Milwaukee,Bucks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204098.png
,10134,Murray,Jamal,27,PG,"6'4""",207,1997-02-23,21,Kitchener,Canada,N,Orangeville Prep,University of Kentucky,BeMore27,ASSIGNED_ROSTER,2016 by DEN with pick 7 in round 1 (7 overall),,R,99,DEN,Denver,Nuggets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png
,10165,Murray,Dejounte,5,PG,"6'5""",170,1996-09-19,21,"Seattle, WA",USA,N,Rainier Beach,University of Washington,DejounteMurray,ASSIGNED_ROSTER,2016 by SAS with pick 29 in round 1 (29 overall),,R,106,SAS,San Antonio,Spurs,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png
,9092,Muscala,Mike,31,C,"6'11""",240,1991-07-01,26,"St. Louis Park, MN",USA,N,Roseville,Bucknell University,,ASSIGNED_ROSTER,2013 by DAL with pick 14 in round 2 (44 overall),,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203488.png
,13770,Nader,Abdel,28,SG,"6'6""",230,1993-09-25,24,Alexandria,Egypt,N,Niles North,Iowa State University,,ASSIGNED_ROSTER,2016 by BOS with pick 28 in round 2 (58 overall),1167333 salary starting in 2017 on a 3 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627846.png
,9286,Nance Jr.,Larry,7,PF,"6'9""",230,1992-12-31,25,"Akron, OH",USA,N,Revere,University of Wyoming,Larrydn22,ASSIGNED_ROSTER,,1471382 salary starting in 2017 on a 4 year contract,R,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626204.png
,9405,Napier,Shabazz,6,PG,"6'1""",175,1991-07-14,26,"Roxbury, MA",USA,N,Lawrence Academy,University of Connecticut,ShabazzNapier,ASSIGNED_ROSTER,2014 by CHA with pick 24 in round 1 (24 overall),2361360 salary starting in 2017 on a 4 year contract,R,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203894.png
,14148,Nash,Le'Bryan,,SF,,,2018-03-22,0,,,N,,,,UFA,,,null,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626198.png
,9661,Ndour,Maurice,,F,"6'9""",200,1992-06-18,25,Sindia,Senegal,N,Okayama Gakugeikan,Ohio University,,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626254.png
,9535,Neal,Gary,,PG,,,1984-10-03,33,"Baltimore, MD",USA,N,Aberdeen,Towson University,,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202390.png
,9195,Nelson,Jameer,14,PG,"6'0""",190,1982-02-07,36,"Chester, PA",USA,N,Chester,Saint Joseph's University,jameernelson,ASSIGNED_ROSTER,2004 by DEN with pick 20 in round 1 (20 overall),2262871 salary starting in 2017 on a 1 year contract,R,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2749.png
,12198,Nene,Maybyner,42,C,"6'11""",250,1982-09-11,35,,,N,,,,ASSIGNED_ROSTER,,,null,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2403.png
,9514,Neto,Raul,25,PG,"6'1""",179,1992-05-19,26,Belo Horizonte,Brazil,N,,,,ASSIGNED_ROSTER,2013 by ATL with pick 17 in round 2 (47 overall),1471382 salary starting in 2017 on a 3 year contract,R,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203526.png
,10162,Niang,George,31,F,"6'6""",231,1993-06-15,24,"Lawrence, MA",USA,N,Tilton Prep,Iowa State University,,ASSIGNED_ROSTER,2016 by IND with pick 20 in round 2 (50 overall),0 salary starting in 2017 on a 0 year contract,null,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627777.png
,9401,Nicholson,Andrew,44,PF,"6'9""",250,1989-12-08,28,Mississauga,Canada,N,Father Michael Goetz Secondary,St. Bonaventure University,nicholaf44,UFA,2012 by ORL with pick 19 in round 1 (19 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203094.png
,9143,Noah,Joakim,13,C,"6'11""",230,1985-02-25,33,"New York, NY",USA,N,The Lawrenceville School,University of Florida,JoakimNoah,ASSIGNED_ROSTER,2007 by CHI with pick 9 in round 1 (9 overall),17765000 salary starting in 2017 on a 4 year contract,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201149.png
,9413,Noel,Nerlens,4,C,"6'11""",220,1994-04-10,24,"Malden, MA",USA,N,Tilton,University of Kentucky,NerlensNoel3,ASSIGNED_ROSTER,,4187598 salary starting in 2017 on a 1 year contract,null,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203457.png
,9487,Nogueira,Lucas,92,C,"7'0""",220,1992-07-26,25,Sao Goncalo,Brazil,N,,,,ASSIGNED_ROSTER,2013 by BOS with pick 16 in round 1 (16 overall),2947305 salary starting in 2017 on a 4 year contract,R,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203512.png
,9172,Nowitzki,Dirk,41,PF,"7'0""",245,1978-06-19,39,Wurzburg,Germany,N,Rontgen Gymnasium,,swish41,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 1 year contract,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1717.png
,13735,Ntilikina,Frank,11,PG,"6'5""",190,1998-07-28,19,Ixelles,Belgium,Y,,,FrankLikina,ASSIGNED_ROSTER,2017 by NYK with pick 8 in round 1 (8 overall),3501120 salary starting in 2017 on a 2 year contract,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628373.png
,9192,Nurkic,Jusuf,27,C,"7'0""",280,1994-08-23,23,Tuzla,Bosnia and Herzegovina,N,,,bosnianbeast27,ASSIGNED_ROSTER,2014 by CHI with pick 16 in round 1 (16 overall),2947305 salary starting in 2017 on a 4 year contract,R,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png
,12199,Nwaba,David,11,SF,"6'4""",209,1993-01-14,25,"Los Angeles, CA",USA,N,University High School,"California Polytechnic State University, San Luis Obispo",dnwaba0,ASSIGNED_ROSTER,,1312611 salary starting in 2017 on a 2 year contract,R,89,CHI,Chicago,Bulls,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628021.png
,9332,O'Bryant III,Johnny,8,PF,"6'9""",257,1993-06-01,24,"Cleveland, MS",USA,N,East Side,Louisiana State University,,ASSIGNED_ROSTER,,1524305 salary starting in 2017 on a 2 year contract,R,93,CHA,Charlotte,Hornets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203948.png
,10153,Ochefu,Daniel,32,F,"6'11""",245,1993-12-15,24,"Baltimore, MD",USA,N,Downingtown East,Villanova University,,ASSIGNED_MINORS,,,R,89,CHI,Chicago,Bulls,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627849.png
,13775,Ojeleye,Semi,37,SF,"6'7""",235,1994-12-05,23,"Overland Park, KS",USA,N,Ottawa,Southern Methodist University,Semi,ASSIGNED_ROSTER,2017 by BOS with pick 7 in round 2 (37 overall),1291892 salary starting in 2017 on a 4 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628400.png
,9421,Okafor,Jahlil,4,C,"6'11""",260,1995-12-15,22,"Chicago, IL",USA,N,Whitney Young,Duke University,JahlilOkafor,ASSIGNED_ROSTER,2015 by PHI with pick 3 in round 1 (3 overall),,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626143.png
,13835,Okafor,Emeka,50,C,"6'10""",252,1982-09-25,35,"Houston, TX",USA,N,,,,ASSIGNED_ROSTER,,592030 salary starting in 2017 on a 2 year contract,null,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2731.png
,9402,Oladipo,Victor,4,SG,"6'4""",210,1992-05-04,26,"Silver Spring, MD",USA,N,DeMatha,Indiana University,VicOladipo,ASSIGNED_ROSTER,2013 by ORL with pick 2 in round 1 (2 overall),21000000 salary starting in 2017 on a 4 year contract,R,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203506.png
